type	id	label	language
ability	119	おみとおし	Japanese
ability	119	통찰	Korean
ability	119	察覺	Chinese
ability	119	Fouille	French
ability	119	Schnüffler	German
ability	119	Cacheo	Spanish
ability	119	Indagine	Italian
ability	119	Frisk	English
ability	120	すてみ	Japanese
ability	120	이판사판	Korean
ability	120	捨身	Chinese
ability	120	Téméraire	French
ability	120	Achtlos	German
ability	120	Audaz	Spanish
ability	120	Temerarietà	Italian
ability	120	Reckless	English
ability	121	マルチタイプ	Japanese
ability	121	멀티타입	Korean
ability	121	多屬性	Chinese
ability	121	multi-talents	French
ability	121	Variabilität	German
ability	121	Multitipo	Spanish
ability	121	Multitipo	Italian
ability	121	Multiability	English
ability	122	フラワーギフト	Japanese
ability	122	플라워기프트	Korean
ability	122	花之禮	Chinese
ability	122	Don Floral	French
ability	122	Pflanzengabe	German
ability	122	Don Floral	Spanish
ability	122	Regalfiore	Italian
ability	122	Flower Gift	English
ability	123	ナイトメア	Japanese
ability	123	나이트메어	Korean
ability	123	夢魘	Chinese
ability	123	Mauvais Rêve	French
ability	123	Alptraum	German
ability	123	Mal Sueño	Spanish
ability	123	Sogniamari	Italian
ability	123	Bad Dreams	English
ability	124	わるいてぐせ	Japanese
ability	124	나쁜손버릇	Korean
ability	124	順手牽羊	Chinese
ability	124	Pickpocket	French
ability	124	Langfinger	German
ability	124	Hurto	Spanish
ability	124	Arraffalesto	Italian
ability	124	Pickpocket	English
ability	125	ちからずく	Japanese
ability	125	우격다짐	Korean
ability	125	強行	Chinese
ability	125	Sans Limite	French
ability	125	Rohe Gewalt	German
ability	125	Potencia Bruta	Spanish
ability	125	Forzabruta	Italian
ability	125	Sheer Force	English
ability	126	あまのじゃく	Japanese
ability	126	심술꾸러기	Korean
ability	126	唱反調	Chinese
ability	126	Contestation	French
ability	126	Umkehrung	German
ability	126	Respondón	Spanish
ability	126	Inversione	Italian
ability	126	Contrary	English
ability	127	きんちょうかん	Japanese
ability	127	긴장감	Korean
ability	127	緊張感	Chinese
ability	127	Tension	French
ability	127	Anspannung	German
ability	127	Nerviosismo	Spanish
ability	127	Agitazione	Italian
ability	127	Unnerve	English
ability	128	まけんき	Japanese
ability	128	오기	Korean
ability	128	不服輸	Chinese
ability	128	Acharné	French
ability	128	Siegeswille	German
ability	128	Competitivo	Spanish
ability	128	Agonismo	Italian
ability	128	Defiant	English
ability	129	よわき	Japanese
ability	129	무기력	Korean
ability	129	軟弱	Chinese
ability	129	Défaitiste	French
ability	129	Schwächling	German
ability	129	Flaqueza	Spanish
ability	129	Sconforto	Italian
ability	129	Defeatist	English
ability	130	のろわれボディ	Japanese
ability	130	저주받은바디	Korean
ability	130	詛咒之軀	Chinese
ability	130	Corps Maudit	French
ability	130	Tastfluch	German
ability	130	Cuerpo Maldito	Spanish
ability	130	Corpofunesto	Italian
ability	130	Cursed Body	English
ability	131	いやしのこころ	Japanese
ability	131	치유의마음	Korean
ability	131	治癒之心	Chinese
ability	131	Cœur Soin	French
ability	131	Heilherz	German
ability	131	Alma Cura	Spanish
ability	131	Curacuore	Italian
ability	131	Healer	English
ability	132	フレンドガード	Japanese
ability	132	프렌드가드	Korean
ability	132	友情防守	Chinese
ability	132	Garde-Ami	French
ability	132	Freundeshut	German
ability	132	Compiescolta	Spanish
ability	132	Amicoscudo	Italian
ability	132	Friend Guard	English
ability	133	くだけるよろい	Japanese
ability	133	깨어진갑옷	Korean
ability	133	碎裂鎧甲	Chinese
ability	133	Armurouillée	French
ability	133	Bruchrüstung	German
ability	133	Armadura Frágil	Spanish
ability	133	Sottilguscio	Italian
ability	133	Weak Armor	English
ability	134	ヘヴィメタル	Japanese
ability	134	헤비메탈	Korean
ability	134	重金屬	Chinese
ability	134	Heavy Metal	French
ability	134	Schwermetall	German
ability	134	Metal Pesado	Spanish
ability	134	Metalpesante	Italian
ability	134	Heavy Metal	English
ability	135	ライトメタル	Japanese
ability	135	라이트메탈	Korean
ability	135	輕金屬	Chinese
ability	135	Light Metal	French
ability	135	Leichtmetall	German
ability	135	Metal Liviano	Spanish
ability	135	Metalleggero	Italian
ability	135	Light Metal	English
ability	136	マルチスケイル	Japanese
ability	136	멀티스케일	Korean
ability	136	多重鱗片	Chinese
ability	136	Multiécaille	French
ability	136	Multischuppe	German
ability	136	Multiescamas	Spanish
ability	136	Multisquame	Italian
ability	136	Multiscale	English
ability	137	どくぼうそう	Japanese
ability	137	독폭주	Korean
ability	137	中毒激升	Chinese
ability	137	Rage Poison	French
ability	137	Giftwahn	German
ability	137	Ímpetu Tóxico	Spanish
ability	137	Velenimpeto	Italian
ability	137	Toxic Boost	English
ability	138	ねつぼうそう	Japanese
ability	138	열폭주	Korean
ability	138	受熱激升	Chinese
ability	138	Rage Brûlure	French
ability	138	Hitzewahn	German
ability	138	Ímpetu Ardiente	Spanish
ability	138	Bruciaimpeto	Italian
ability	138	Flare Boost	English
ability	139	しゅうかく	Japanese
ability	139	수확	Korean
ability	139	收穫	Chinese
ability	139	Récolte	French
ability	139	Reiche Ernte	German
ability	139	Cosecha	Spanish
ability	139	Coglibacche	Italian
ability	139	Harvest	English
ability	140	テレパシー	Japanese
ability	140	텔레파시	Korean
ability	140	心靈感應	Chinese
ability	140	Télépathe	French
ability	140	Telepathie	German
ability	140	Telepatía	Spanish
ability	140	Telepatia	Italian
ability	140	Telepathy	English
ability	141	ムラっけ	Japanese
ability	141	변덕쟁이	Korean
ability	141	心情不定	Chinese
ability	141	Lunatique	French
ability	141	Gefühlswippe	German
ability	141	Veleta	Spanish
ability	141	Altalena	Italian
ability	141	Moody	English
ability	142	ぼうじん	Japanese
ability	142	방진	Korean
ability	142	防塵	Chinese
ability	142	Envelocape	French
ability	142	Partikelschutz	German
ability	142	Funda	Spanish
ability	142	Copricapo	Italian
ability	142	Overcoat	English
ability	143	どくしゅ	Japanese
ability	143	독수	Korean
ability	143	毒手	Chinese
ability	143	Toxitouche	French
ability	143	Giftgriff	German
ability	143	Toque Tóxico	Spanish
ability	143	Velentocco	Italian
ability	143	Poison Touch	English
ability	144	さいせいりょく	Japanese
ability	144	재생력	Korean
ability	144	再生力	Chinese
ability	144	Régé-Force	French
ability	144	Belebekraft	German
ability	144	Regeneración	Spanish
ability	144	Rigenergia	Italian
ability	144	Regenerator	English
ability	145	はとむね	Japanese
ability	145	부풀린가슴	Korean
ability	145	健壯胸肌	Chinese
ability	145	Cœur de Coq	French
ability	145	Brustbieter	German
ability	145	Sacapecho	Spanish
ability	145	Pettinfuori	Italian
ability	145	Big Pecks	English
ability	146	すなかき	Japanese
ability	146	모래헤치기	Korean
ability	146	撥沙	Chinese
ability	146	Baigne Sable	French
ability	146	Sandscharrer	German
ability	146	Ímpetu Arena	Spanish
ability	146	Remasabbia	Italian
ability	146	Sand Rush	English
ability	147	ミラクルスキン	Japanese
ability	147	미라클스킨	Korean
ability	147	奇跡皮膚	Chinese
ability	147	Peau Miracle	French
ability	147	Wunderhaut	German
ability	147	Piel Milagro	Spanish
ability	147	Splendicute	Italian
ability	147	Wonder Skin	English
ability	148	アナライズ	Japanese
ability	148	애널라이즈	Korean
ability	148	分析	Chinese
ability	148	Analyste	French
ability	148	Analyse	German
ability	148	Cálculo Final	Spanish
ability	148	Ponderazione	Italian
ability	148	Analytic	English
ability	149	イリュージョン	Japanese
ability	149	일루전	Korean
ability	149	幻覺	Chinese
ability	149	Illusion	French
ability	149	Trugbild	German
ability	149	Ilusión	Spanish
ability	149	Illusione	Italian
ability	149	Illusion	English
ability	150	かわりもの	Japanese
ability	150	괴짜	Korean
ability	150	變身者	Chinese
ability	150	Imposteur	French
ability	150	Doppelgänger	German
ability	150	Impostor	Spanish
ability	150	Sosia	Italian
ability	150	Imposter	English
ability	151	すりぬけ	Japanese
ability	151	틈새포착	Korean
ability	151	穿透	Chinese
ability	151	Infiltration	French
ability	151	Schwebedurch	German
ability	151	Allanamiento	Spanish
ability	151	Intrapasso	Italian
ability	151	Infiltrator	English
ability	152	ミイラ	Japanese
ability	152	미라	Korean
ability	152	木乃伊	Chinese
ability	152	Momie	French
ability	152	Mumie	German
ability	152	Momia	Spanish
ability	152	Mummia	Italian
ability	152	Mummy	English
ability	153	じしんかじょう	Japanese
ability	153	자기과신	Korean
ability	153	自信過度	Chinese
ability	153	Impudence	French
ability	153	Hochmut	German
ability	153	Autoestima	Spanish
ability	153	Arroganza	Italian
ability	153	Moxie	English
ability	154	せいぎのこころ	Japanese
ability	154	정의의마음	Korean
ability	154	正義之心	Chinese
ability	154	Cœur Noble	French
ability	154	Redlichkeit	German
ability	154	Justiciero	Spanish
ability	154	Giustizia	Italian
ability	154	Justified	English
ability	155	びびり	Japanese
ability	155	주눅	Korean
ability	155	膽怯	Chinese
ability	155	Phobique	French
ability	155	Hasenfuß	German
ability	155	Cobardía	Spanish
ability	155	Paura	Italian
ability	155	Rattled	English
ability	156	マジックミラー	Japanese
ability	156	매직미러	Korean
ability	156	魔法鏡	Chinese
ability	156	Miroir Magik	French
ability	156	Magiespiegel	German
ability	156	Espejo Mágico	Spanish
ability	156	Magispecchio	Italian
ability	156	Magic Bounce	English
ability	157	そうしょく	Japanese
ability	157	초식	Korean
ability	157	食草	Chinese
ability	157	Herbivore	French
ability	157	Vegetarier	German
ability	157	Herbívoro	Spanish
ability	157	Mangiaerba	Italian
ability	157	Sap Sipper	English
ability	158	いたずらごころ	Japanese
ability	158	짓궂은마음	Korean
ability	158	惡作劇之心	Chinese
ability	158	Farceur	French
ability	158	Strolch	German
ability	158	Bromista	Spanish
ability	158	Burla	Italian
ability	158	Prankster	English
ability	159	すなのちから	Japanese
ability	159	모래의힘	Korean
ability	159	沙之力	Chinese
ability	159	Force Sable	French
ability	159	Sandgewalt	German
ability	159	Poder Arena	Spanish
ability	159	Silicoforza	Italian
ability	159	Sand Force	English
ability	160	てつのトゲ	Japanese
ability	160	철가시	Korean
ability	160	鐵刺	Chinese
ability	160	Épine de Fer	French
ability	160	Eisenstachel	German
ability	160	Punta Acero	Spanish
ability	160	Spineferrate	Italian
ability	160	Iron Barbs	English
ability	161	ダルマモード	Japanese
ability	161	달마모드	Korean
ability	161	達摩模式	Chinese
ability	161	Mode Transe	French
ability	161	Trance-Modus	German
ability	161	Modo Daruma	Spanish
ability	161	Stato Zen	Italian
ability	161	Zen Mode	English
ability	162	しょうりのほし	Japanese
ability	162	승리의별	Korean
ability	162	勝利之星	Chinese
ability	162	Victorieux	French
ability	162	Triumphstern	German
ability	162	Tinovictoria	Spanish
ability	162	Vittorstella	Italian
ability	162	Victory Star	English
ability	163	ターボブレイズ	Japanese
ability	163	터보블레이즈	Korean
ability	163	渦輪火焰	Chinese
ability	163	Turbo Brasier	French
ability	163	Turbobrand	German
ability	163	Turbollama	Spanish
ability	163	Piroturbina	Italian
ability	163	Turboblaze	English
ability	164	テラボルテージ	Japanese
ability	164	테라볼티지	Korean
ability	164	兆級電壓	Chinese
ability	164	Téra-Voltage	French
ability	164	Teravolt	German
ability	164	Terravoltaje	Spanish
ability	164	Teravolt	Italian
ability	164	Teravolt	English
ability	165	アロマベール	Japanese
ability	165	아로마베일	Korean
ability	165	芳香幕	Chinese
ability	165	Aroma-Voile	French
ability	165	Dufthülle	German
ability	165	Velo Aroma	Spanish
ability	165	Aromavelo	Italian
ability	165	Aroma Veil	English
ability	166	フラワーベール	Japanese
ability	166	플라워베일	Korean
ability	166	花幕	Chinese
ability	166	Flora-Voile	French
ability	166	Blütenhülle	German
ability	166	Velo Flor	Spanish
ability	166	Fiorvelo	Italian
ability	166	Flower Veil	English
ability	167	ほおぶくろ	Japanese
ability	167	볼주머니	Korean
ability	167	頰囊	Chinese
ability	167	Bajoues	French
ability	167	Backentaschen	German
ability	167	Carrillo	Spanish
ability	167	Guancegonfie	Italian
ability	167	Cheek Pouch	English
ability	168	へんげんじざい	Japanese
ability	168	변환자재	Korean
ability	168	變幻自如	Chinese
ability	168	Protéen	French
ability	168	Wandlungskunst	German
ability	168	Mutatipo	Spanish
ability	168	Mutatipo	Italian
ability	168	Protean	English
ability	169	ファーコート	Japanese
ability	169	퍼코트	Korean
ability	169	毛皮大衣	Chinese
ability	169	Toison Épaisse	French
ability	169	Fellkleid	German
ability	169	Pelaje Recio	Spanish
ability	169	Foltopelo	Italian
ability	169	Fur Coat	English
ability	170	マジシャン	Japanese
ability	170	매지션	Korean
ability	170	魔術師	Chinese
ability	170	Magicien	French
ability	170	Zauberer	German
ability	170	Prestidigitador	Spanish
ability	170	Prestigiatore	Italian
ability	170	Magician	English
ability	171	ぼうだん	Japanese
ability	171	방탄	Korean
ability	171	防彈	Chinese
ability	171	Pare-Balles	French
ability	171	Kugelsicher	German
ability	171	Antibalas	Spanish
ability	171	Antiproiettile	Italian
ability	171	Bulletproof	English
ability	172	かちき	Japanese
ability	172	승기	Korean
ability	172	好勝	Chinese
ability	172	Battant	French
ability	172	Unbeugsamkeit	German
ability	172	Tenacidad	Spanish
ability	172	Tenacia	Italian
ability	172	Competitive	English
ability	173	がんじょうあご	Japanese
ability	173	옹골찬턱	Korean
ability	173	強壯之顎	Chinese
ability	173	Prognathe	French
ability	173	Titankiefer	German
ability	173	Mandíbula Fuerte	Spanish
ability	173	Ferromascella	Italian
ability	173	Strong Jaw	English
ability	174	フリーズスキン	Japanese
ability	174	프리즈스킨	Korean
ability	174	冰凍皮膚	Chinese
ability	174	Peau Gelée	French
ability	174	Frostschicht	German
ability	174	Piel Helada	Spanish
ability	174	Pellegelo	Italian
ability	174	Refrigerate	English
ability	175	スイートベール	Japanese
ability	175	스위트베일	Korean
ability	175	甜幕	Chinese
ability	175	Gluco-Voile	French
ability	175	Zuckerhülle	German
ability	175	Velo Dulce	Spanish
ability	175	Dolcevelo	Italian
ability	175	Sweet Veil	English
ability	176	バトルスイッチ	Japanese
ability	176	배틀스위치	Korean
ability	176	戰鬥切換	Chinese
ability	176	Déclic Tactique	French
ability	176	Taktikwechsel	German
ability	176	Cambio Táctico	Spanish
ability	176	Accendilotta	Italian
ability	176	Stance Change	English
ability	177	はやてのつばさ	Japanese
ability	177	질풍날개	Korean
ability	177	疾風之翼	Chinese
ability	177	Ailes Bourrasque	French
ability	177	Orkanschwingen	German
ability	177	Alas Vendaval	Spanish
ability	177	Aliraffica	Italian
ability	177	Gale Wings	English
ability	178	メガランチャー	Japanese
ability	178	메가런처	Korean
ability	178	超級發射器	Chinese
ability	178	Méga Blaster	French
ability	178	Megawumme	German
ability	178	Megadisparador	Spanish
ability	178	Megalancio	Italian
ability	178	Mega Launcher	English
ability	179	くさのけがわ	Japanese
ability	179	풀모피	Korean
ability	179	草之毛皮	Chinese
ability	179	Toison Herbue	French
ability	179	Pflanzenpelz	German
ability	179	Manto Frondoso	Spanish
ability	179	Peloderba	Italian
ability	179	Grass Pelt	English
ability	180	きょうせい	Japanese
ability	180	공생	Korean
ability	180	共生	Chinese
ability	180	Symbiose	French
ability	180	Nutznießer	German
ability	180	Simbiosis	Spanish
ability	180	Simbiosi	Italian
ability	180	Symbiosis	English
ability	181	かたいツメ	Japanese
ability	181	단단한발톱	Korean
ability	181	硬爪	Chinese
ability	181	Griffe Dure	French
ability	181	Krallenwucht	German
ability	181	Garra Dura	Spanish
ability	181	Unghiedure	Italian
ability	181	Tough Claws	English
ability	182	フェアリースキン	Japanese
ability	182	페어리스킨	Korean
ability	182	妖精皮膚	Chinese
ability	182	Peau Féérique	French
ability	182	Feenschicht	German
ability	182	Piel Feérica	Spanish
ability	182	Pellefolletto	Italian
ability	182	Pixilate	English
ability	183	ぬめぬめ	Japanese
ability	183	미끈미끈	Korean
ability	183	黏滑	Chinese
ability	183	Poisseux	French
ability	183	Viskosität	German
ability	183	Baba	Spanish
ability	183	Viscosità	Italian
ability	183	Gooey	English
ability	184	スカイスキン	Japanese
ability	184	스카이스킨	Korean
